1.294372749328613281e+01,6.648639202117919922e+00,2.531436920166015625e+00,3.648852109909057617e-01,5.090186595916748047e-01
1.198845958709716797e+01,6.368957519531250000e+00,2.303596258163452148e+00,3.347373902797698975e-01,4.645402133464813232e-01
1.163164234161376953e+01,5.876437187194824219e+00,2.060706138610839844e+00,3.004997968673706055e-01,4.072225391864776611e-01
1.153724002838134766e+01,5.716750144958496094e+00,2.050418376922607422e+00,2.802806198596954346e-01,3.860474824905395508e-01
1.135098457336425781e+01,5.673299789428710938e+00,2.011904239654541016e+00,2.353489845991134644e-01,2.199335098266601562e-01
1.127282047271728516e+01,5.543089866638183594e+00,1.852706074714660645e+00,2.305369824171066284e-01,1.919324547052383423e-01
1.016088867187500000e+01,4.956968784332275391e+00,1.654625296592712402e+00,2.273108065128326416e-01,1.602422297000885010e-01
