1.044232249259948730e+00,1.030871033668518066e+00,1.008895993232727051e+00,1.006065011024475098e+00,1.088672995567321777e+00,9.912740588188171387e-01
1.027669906616210938e+00,9.920445084571838379e-01,9.432128667831420898e-01,9.513484835624694824e-01,9.850785732269287109e-01,9.774111509323120117e-01
1.012811899185180664e+00,9.868295788764953613e-01,9.314070940017700195e-01,9.269144535064697266e-01,9.435845613479614258e-01,9.385368824005126953e-01
7.412682175636291504e-01,6.484373211860656738e-01,6.266435980796813965e-01,6.320617794990539551e-01,6.629781126976013184e-01,6.794570088386535645e-01
6.931555867195129395e-01,5.774415731430053711e-01,5.819006562232971191e-01,6.184337139129638672e-01,6.365918517112731934e-01,6.694273352622985840e-01
6.448738574981689453e-01,5.655386447906494141e-01,5.568509697914123535e-01,5.472674965858459473e-01,5.692621469497680664e-01,5.206382274627685547e-01
6.089012026786804199e-01,5.427519679069519043e-01,5.403684973716735840e-01,5.350106954574584961e-01,5.093311071395874023e-01,5.055817961692810059e-01
