3.592589855194091797e+00,2.573329687118530273e+00,1.583685636520385742e+00,5.841910243034362793e-01,5.988098382949829102e-01
3.441094160079956055e+00,2.500811100006103516e+00,1.489421486854553223e+00,5.153631567955017090e-01,5.771323442459106445e-01
3.394250392913818359e+00,2.401906728744506836e+00,1.404436111450195312e+00,4.594523310661315918e-01,5.723585486412048340e-01
3.387208938598632812e+00,2.370432138442993164e+00,1.396417856216430664e+00,4.291828870773315430e-01,5.433487296104431152e-01
3.354467630386352539e+00,2.361181020736694336e+00,1.379224300384521484e+00,4.166230261325836182e-01,4.006958007812500000e-01
3.347013235092163086e+00,2.327225446701049805e+00,1.329150915145874023e+00,3.922748565673828125e-01,3.679015934467315674e-01
3.122026205062866211e+00,2.139882326126098633e+00,1.160182714462280273e+00,3.739177584648132324e-01,3.417779803276062012e-01
